emp_no,first_name,last_name,salary
39683,Vitaly,Veccia,41590
39697,Siddarth,Improta,54312
39704,Hatim,Junet,40000
39704,Hatim,Junet,40000
39705,Kinh,Vidal,58025
39705,Kinh,Vidal,58025
39717,Josyula,Figueira,54237
39717,Josyula,Figueira,54237
39721,Ulises,Mellouli,40000
39721,Ulises,Mellouli,40000
39729,Fan,Awdeh,40000
39729,Fan,Awdeh,40000
39735,Morris,Ashish,46780
39780,Alain,Gyorkos,60930
39793,Troy,Hiltgen,44090
39821,Percy,Schwartzbauer,53469
39821,Percy,Schwartzbauer,53469
39840,Gregory,Demian,40000
39840,Gregory,Demian,40000
39844,Arco,Asser,50365
39844,Arco,Asser,50365
39859,Mingsen,Covnot,40581
39859,Mingsen,Covnot,40581
39883,Moriyoshi,Luan,40000
39883,Moriyoshi,Luan,40000
39895,Heon,Baaz,62562
39915,Yefim,Junot,63434
39915,Yefim,Junot,63434
39918,Shahar,Laventhal,53617
39918,Shahar,Laventhal,53617
39925,Doohun,Asrin,52051
39933,Deborah,Bennet,62458
39941,Gino,Tanemo,46110
39942,Mary,Hofmeyr,53338
39955,Shigeaki,Erde,60531
39955,Shigeaki,Erde,60531
39959,Christophe,Varley,40000
39969,Mark,Conia,40000
39969,Mark,Conia,40000
39970,Sachar,Sgarro,78546
39970,Sachar,Sgarro,78546
39992,Mohit,Gadepally,54972
39992,Mohit,Gadepally,54972
39995,Marko,Deverell,62346
40004,Anneke,Stiles,79507
40011,Kazuyasu,Stafford,51166
40014,Maha,Meriste,58163
40026,Pramod,Masada,40000
40026,Pramod,Masada,40000
40028,Wuxu,Hofman,51480
40045,Hairong,Czap,56775
40045,Hairong,Czap,56775
40048,Makato,Cardazo,78142
40070,Arco,Schade,53147
40070,Arco,Schade,53147
40103,Arvin,DasSarma,54015
40106,Zdislav,Mukaidono,48937
40106,Zdislav,Mukaidono,48937
40118,Fen,Uludag,46413
40134,Caolyn,Brlek,45538
40137,Conal,Sambasivam,40000
40185,Miyeon,Garnick,48366
40185,Miyeon,Garnick,48366
40245,Yucai,Bael,43076
40250,Jamaludin,Birta,44232
40256,Abdelwaheb,Bernardeschi,57629
40262,Arunas,Heiserman,71284
40266,Khaled,Driscoll,40000
40266,Khaled,Driscoll,40000
40313,Turgut,Staylopatis,49088
40313,Turgut,Staylopatis,49088
40315,Hideyuki,Honglei,40000
40327,Dinkar,Zobel,40000
40329,Berni,Gewali,40000
40331,Nadjib,Tyugu,40000
40373,Diederik,Mateescu,57274
40379,Fumino,Engberts,57017
40394,Vatsa,Masamoto,59001
40397,Abdelkader,Beetstra,57791
40409,Jaroslava,Peha,40929
40416,Volkmar,Gerteisen,47190
40416,Volkmar,Gerteisen,47190
40417,Gian,Sundgren,67561
40423,Gita,Ligten,49072
40423,Gita,Ligten,49072
40427,Aloke,Merks,61770
40447,Debaprosad,Pero,40000
40450,Shan,Kakkad,40000
40463,Rafail,Tokunaga,40000
40467,Chirstian,Baar,77357
40469,Radoslaw,Ellozy,83584
40480,Leszek,Varman,59773
40493,Yishay,Peris,67055
40494,Elliott,Lung,62052
40500,Aiman,Brattka,88311
40500,Aiman,Brattka,88311
40503,Janalee,Schusler,86265
40503,Janalee,Schusler,86265
40508,Anyuan,Birke,46135
40517,Hironoby,Mattern,40000
40517,Hironoby,Mattern,40000
40533,Kiyotoshi,Aingworth,40000
40533,Kiyotoshi,Aingworth,40000
40548,Sushant,Gammage,46425
40576,Zhenhua,Basagni,40000
40581,Mack,Jiang,40000
40587,Xiping,Genin,42759
40588,Jovan,Aloia,55023
40592,Yucai,Gniady,40000
40593,Ebbe,Pouyioutas,40000
40595,Tadahiko,Bolsens,54101
40595,Tadahiko,Bolsens,54101
40599,Fabrizio,Stanfel,40000
40599,Fabrizio,Stanfel,40000
40624,JoAnna,Thimonier,66702
40624,JoAnna,Thimonier,66702
40658,Alois,Codenie,49341
40660,Piyush,Erbe,65305
40660,Piyush,Erbe,65305
40679,Bokyung,Goldhammer,40000
40702,Sampalli,Fujisawa,41857
40704,Oksana,Parascandalo,54407
40704,Oksana,Parascandalo,54407
40728,Heejo,Pepe,40000
40737,Mads,Pramanik,86431
40769,Seongbin,Covnot,40000
40769,Seongbin,Covnot,40000
40776,Christoper,Zucker,40000
40778,Isamu,Thimonier,86804
40782,Mitchel,Bodoff,53078
40856,Gaurav,Schaar,40000
40856,Gaurav,Schaar,40000
40871,Akhilish,Dusink,40090
40891,Jinya,Kaltofen,61702
40891,Jinya,Kaltofen,61702
40897,Oguz,Burnard,43504
40901,Brendon,Gluchowski,47423
40907,Jaana,Rando,57079
40907,Jaana,Rando,57079
40938,Martins,Nyrup,40000
40943,Mohua,Taubman,74362
40950,Isaac,Herber,54784
40950,Isaac,Herber,54784
40955,Navin,Versino,56850
40977,Elvia,Sinicrope,85663
40979,Rutger,Jansen,40000
40995,Ingmar,Salvesen,40000
40995,Ingmar,Salvesen,40000
41002,Irena,Guting,55700
41038,Sastry,Nittel,54554
41061,Masaki,Tsunoo,40000
41061,Masaki,Tsunoo,40000
41076,Maik,Garigliano,52483
41081,Faiza,Mikschl,40000
41095,Wuxu,Ecklund,40000
41095,Wuxu,Ecklund,40000
41097,Kellyn,Zirintsis,46976
41111,Jongsuk,Swist,40000
41111,Jongsuk,Swist,40000
41116,Mihalis,Azadmanesh,40000
41121,Tsuneo,Sankaranarayanan,48456
41128,Mohamadou,Schwaller,73018
41143,Teunis,Speel,70928
41143,Teunis,Speel,70928
41147,Abdelaziz,Chimia,40000
41147,Abdelaziz,Chimia,40000
41179,Masamitsu,Vecchi,40000
41205,Charlene,Cusworth,75669
41205,Charlene,Cusworth,75669
41230,Adly,Schieder,40168
41244,Qunsheng,Valette,52507
41251,Arne,Glinert,94297
41299,Sigeru,Range,40000
41304,Kristian,Ulupinar,40000
41304,Kristian,Ulupinar,40000
41326,Dinah,Roohalamini,57986
41326,Dinah,Roohalamini,57986
41332,Arfst,Swift,58699
41369,Shaunak,Mullainathan,40000
41370,Gudjon,Marshall,68913
41373,Mona,Veevers,67890
41416,Mahendra,Merey,52614
41425,Lalit,Orlowska,40000
41437,Christoper,Farrel,44964
41451,Branimir,Angelopoulos,53659
41485,Jaques,Delgrossi,40000
41507,Hyuckchul,Ertl,60557
41507,Hyuckchul,Ertl,60557
41514,Magy,Iisaku,49760
41514,Magy,Iisaku,49760
41544,Rayond,Simmel,58503
41553,Tokuyasu,Peltason,58051
41558,Mayumi,Iisaku,74211
41567,Jinxi,Highland,50826
41567,Jinxi,Highland,50826
41575,JiYoung,Milicia,40000
41578,Martina,Zongker,44637
41587,Lokesh,Sankaranarayanan,41337
41587,Lokesh,Sankaranarayanan,41337
41628,Josyula,Claffy,51886
41628,Josyula,Claffy,51886
41629,Gio,Chiola,42548
41634,Berni,Siksek,55018
41634,Berni,Siksek,55018
41636,Marie,Papastamatiou,49717
41636,Marie,Papastamatiou,49717
41653,Tonny,Iisaku,68819
41660,Manibrata,Schreiter,68423
41671,Leif,Roison,40000
41677,Eben,Gimarc,70041
41685,Cristinel,Bauknecht,40000
41688,Phuoc,Dayana,40000
41688,Phuoc,Dayana,40000
41702,Adit,Petereit,62239
41703,Fay,Schauser,48836
41709,Maha,Zielinski,40000
41714,Zissis,Munch,67751
41718,Naraig,Miyakawa,40000
41718,Naraig,Miyakawa,40000
41727,Rosella,Paludetto,61871
41727,Rosella,Paludetto,61871
41734,Bangqing,Billingsley,44290
41734,Bangqing,Billingsley,44290
41751,Hugo,Khasidashvili,40000
41752,Shimshon,Gils,40000
41754,Rosita,Hanabata,59888
41754,Rosita,Hanabata,59888
41756,Sadegh,Rothe,96562
41756,Sadegh,Rothe,96562
41790,Deniz,Cherinka,40000
41808,Filipp,Varley,40000
41808,Filipp,Varley,40000
41814,Leucio,Serov,40000
41814,Leucio,Serov,40000
41819,Gennadi,Hmelo,80927
41819,Gennadi,Hmelo,80927
41835,Elliott,Rosin,40000
41835,Elliott,Rosin,40000
41840,Geoffry,Syrzycki,57471
41845,Kasturi,Klyachko,40000
41855,Cathie,Bamford,40000
41855,Cathie,Bamford,40000
41869,Dipankar,Cincotta,40000
41869,Dipankar,Cincotta,40000
41883,Berhard,Gajiwala,40000
41891,Jiakeng,Winter,40000
41933,Feiyu,Wallrath,73490
41933,Feiyu,Wallrath,73490
41934,Lansing,Bratten,88791
41939,Kwangho,Usery,52241
41939,Kwangho,Usery,52241
41943,Gaetan,Woycyznski,45971
41943,Gaetan,Woycyznski,45971
41960,Make,Pavlopoulou,83654
41964,Mantis,Strooper,102036
41966,Serap,Demeyer,40000
41971,Poorav,Zobel,40000
41971,Poorav,Zobel,40000
41980,Ewing,Rubsam,50160
41980,Ewing,Rubsam,50160
41981,Moss,Cichocki,40000
41983,Luise,Wixon,40000
41983,Luise,Wixon,40000
41983,Luise,Wixon,40000
41993,LiMin,Comyn,40000
42019,Mayumi,Roisin,40000
42019,Mayumi,Roisin,40000
42020,Nobuyoshi,Matzat,40000
42020,Nobuyoshi,Matzat,40000
42021,Mandell,Norsworthy,40000
42055,Paddy,Lorcy,56336
42088,Zhiguo,Kalsbeek,40000
42097,Uma,Kohling,49705
42097,Uma,Kohling,49705
42100,Percy,Rosin,65208
42100,Percy,Rosin,65208
42103,Ravishankar,Felcyn,52240
42104,Dante,Plesums,40000
42104,Dante,Plesums,40000
42106,Khalid,Oskamp,40000
42112,Hugo,Braccini,40000
42118,Miyeon,Gischer,50066
42118,Miyeon,Gischer,50066
42139,Tru,Isaak,40373
42171,Willard,Vasanthakumar,40000
42173,Nishit,Matheson,40612
42173,Nishit,Matheson,40612
42174,Vishv,Schahn,40000
42188,Ravishankar,Niizuma,51942
42188,Ravishankar,Niizuma,51942
42191,Remco,Pepe,52267
42194,Chikako,Sevcikova,70551
42194,Chikako,Sevcikova,70551
42199,Mats,Aamodt,90455
42199,Mats,Aamodt,90455
42202,Hyuckchul,Ginesta,69151
42202,Hyuckchul,Ginesta,69151
42218,Shai,Eiter,50804
42219,Khalil,Rubsam,49080
42270,Zijian,Kawashima,62624
42272,Gor,Erde,46389
42274,Gal,Grospietsch,40000
42287,Subhankar,Nishimukai,53489
42287,Subhankar,Nishimukai,53489
42293,Annemarie,Basawa,87794
42300,Bernice,Tetzlaff,64797
42317,Baruch,Gils,40000
42325,Kiyotoshi,Hardjono,40000
42330,Adil,Tchuente,40000
42352,Tuval,Chaudhuri,40000
42359,Geoffry,Kalafatis,40000
42366,Chriss,Maksimenko,40417
42366,Chriss,Maksimenko,40417
42380,Gou,Dulli,45963
42380,Gou,Dulli,45963
42387,Ashish,Rouquie,48946
42398,Georgy,Karlin,40000
42403,Fun,Peak,73023
42434,Diederik,Lagarias,75431
42434,Diederik,Lagarias,75431
42468,Torsten,Willoner,54940
42498,Limsoon,Bojadziev,59559
42504,Krisda,Nastansky,51874
42504,Krisda,Nastansky,51874
42560,Djenana,Heuter,55587
42566,Aluzio,Sessa,40000
42571,Shahab,Vilarrasa,62710
42592,Yaghout,Picel,50525
42592,Yaghout,Picel,50525
42606,Moti,Hartvigsen,78409
42606,Moti,Hartvigsen,78409
42616,LiMin,Schmiedel,46972
42616,LiMin,Schmiedel,46972
42617,Thodoros,Kawashimo,40000
42663,Lech,Barreiro,48741
42663,Lech,Barreiro,48741
42672,Zsolt,Murtafg,40000
42680,Fabrizio,Swan,55290
42698,Lokesh,Perng,69009
42701,Anwar,Luff,47329
42713,Gal,Gyimothy,40000
42714,Zhigen,Alpay,55408
42752,Moty,Lorys,40000
42768,Gita,Yoshizawa,71091
42805,Neven,Ruemmler,54064
42811,Billie,Khalid,40000
42824,Candido,Thiran,40000
42827,Trygve,Perz,61514
42830,Tze,Poupard,44467
42830,Tze,Poupard,44467
42838,Samphel,Giaccio,55207
42838,Samphel,Giaccio,55207
42856,Xiaoqiu,Ranka,62039
42856,Xiaoqiu,Ranka,62039
42857,Sedat,Bojadziev,45594
42901,Arch,Bonifati,40000
42909,Caolyn,Baig,40000
42914,Ottavia,Swick,44814
42929,Sven,Hegner,40000
42929,Sven,Hegner,40000
42931,Shih,Kroha,54997
42939,Shigeaki,Ciolek,49236
42948,Youngkon,Bellone,40000
42949,Mokhtar,Kawashima,44164
42949,Mokhtar,Kawashima,44164
42953,Emdad,Erev,64507
42953,Emdad,Erev,64507
42954,Fun,Rajcani,40185
42973,Masasuke,Nastansky,74013
42973,Masasuke,Nastansky,74013
42981,Boguslaw,Colorni,40000
42981,Boguslaw,Colorni,40000
43008,Takanari,Emmerich,40000
43021,Radoslaw,Krider,56370
43025,Giri,Rabejac,67980
43026,Surveyors,Malabarba,40000
43043,Phule,Simmen,45199
43043,Phule,Simmen,45199
43044,Masako,Gustavson,58333
43045,Howell,Birke,55441
43045,Howell,Birke,55441
43065,Chinya,Vitiello,40000
43073,Urs,Andreotta,57625
43073,Urs,Andreotta,57625
43079,Subhankar,Schoegge,75328
43079,Subhankar,Schoegge,75328
43082,Janche,Lunt,40000
43082,Janche,Lunt,40000
43084,Babette,Leijenhorst,43792
43084,Babette,Leijenhorst,43792
43091,Nishit,Candan,40000
43093,Basem,Schapire,40000
43093,Basem,Schapire,40000
43097,Jaques,Vilarrasa,40000
43104,Khosrow,Munck,40000
43107,Tooru,Verspoor,64672
43108,Nevin,Perz,67152
43108,Nevin,Perz,67152
43115,Mohua,Birdsall,41450
43115,Mohua,Birdsall,41450
43136,Navin,Litzler,71494
43161,Ranan,Percebois,40000
43161,Ranan,Percebois,40000
43193,Heng,Rothenberg,41173
43196,Along,Socorro,40000
43196,Along,Socorro,40000
43198,Constantine,Himler,55977
43198,Constantine,Himler,55977
43200,Geraldo,Plessier,52152
43207,Itzchak,Shihab,43618
43207,Itzchak,Shihab,43618
43218,Hatim,Staelin,42920
43218,Hatim,Staelin,42920
43224,Rafail,Kavraki,40000
43249,Bedrich,Vitiello,90940
43249,Bedrich,Vitiello,90940
43250,Shunichi,Jansen,49648
43257,Bilhanan,Siepmann,42408
43257,Bilhanan,Siepmann,42408
43289,Satosi,Biran,53609
43311,Hongzue,Chinal,104427
43311,Hongzue,Chinal,104427
43313,Quingbo,Plavsic,71198
43317,Abdulla,Marshall,42381
43338,Xuejun,Coullard,41197
43340,Bojan,Vesel,52551
43355,Taizo,Ermel,62306
43370,Udi,Waleschkowski,75631
43370,Udi,Waleschkowski,75631
43372,Mahendra,Fadgyas,60662
43390,Greger,Weisert,71080
43392,Sven,Angot,41940
43392,Sven,Angot,41940
43412,Magdalena,Fabrizio,40000
43419,Hugh,Rijckaert,51972
43423,Menkae,Michaeli,54352
43423,Menkae,Michaeli,54352
43429,Yoshinari,Rathonyi,60843
43447,Lakshmi,Gente,66055
43451,Mooi,Kadhim,60302
43461,Chiranjit,Birrer,40000
43479,Christoph,Leuchs,40000
43491,Barry,Kroha,40000
43491,Barry,Kroha,40000
43498,Pranav,Taubman,43102
43500,Maria,Bennis,40355
43500,Maria,Bennis,40355
43508,Mostafa,Trachtenberg,73028
43514,Caolyn,Marshall,40000
43524,Denis,Rassart,65786
43545,Amstein,Melichar,40702
43545,Amstein,Melichar,40702
43546,Uriel,Nitto,61434
43546,Uriel,Nitto,61434
43556,Hairong,Crabtree,64785
43583,Jahangir,Lanphier,42792
43583,Jahangir,Lanphier,42792
43584,Houman,Pokrovskii,40000
43605,Boalin,Rodite,91158
43605,Boalin,Rodite,91158
43612,Mariangiola,Thombley,40466
43633,Shaibal,Kowalchuk,57657
43659,Aron,Pouyioutas,86197
43668,Tadahiko,Tchuente,99862
43684,Tommaso,Ducloy,40000
43703,Hongzhu,Menyhert,112193
43703,Hongzhu,Menyhert,112193
43709,Mohua,Munck,98736
43716,Odysseas,Felder,96835
43716,Odysseas,Felder,96835
43776,Xuedong,Feldhoffer,44288
43776,Xuedong,Feldhoffer,44288
43779,Christophe,Segond,49107
43781,Kazuhiko,Pauthner,40000
43783,Houman,Hmelo,50026
43783,Houman,Hmelo,50026
43805,Sanjoy,Hasham,40000
43805,Sanjoy,Hasham,40000
43820,Keung,Botman,40000
43838,Shietung,Baig,56980
43861,Susanna,Thimonier,40000
43861,Susanna,Thimonier,40000
43878,Karoline,Furedi,40000
43878,Karoline,Furedi,40000
43883,Zhigen,Aseltine,40000
43883,Zhigen,Aseltine,40000
43887,Kwan,Giveon,40000
43887,Kwan,Giveon,40000
43907,Zhonghua,Otillio,65325
43909,Huican,Alblas,40000
43909,Huican,Alblas,40000
43916,Tse,Schwartzburd,45902
43921,Valter,Pettis,40000
43935,Shunichi,Mandelberg,56938
43941,Khatoun,Zambonelli,84332
43948,Kwangyoen,Kroha,50318
43948,Kwangyoen,Kroha,50318
43963,Sanjeeva,Covnot,58732
43963,Sanjeeva,Covnot,58732
43981,Margo,Liesche,40000
43990,Subhash,Hinsberger,40000
43990,Subhash,Hinsberger,40000
44002,Beshir,Murthy,40000
44011,Panayotis,Karner,45086
44011,Panayotis,Karner,45086
44024,Nidapan,Peac,51692
44029,Karlis,Heping,53110
44029,Karlis,Heping,53110
44044,Phule,Rosch,40000
44060,Luigi,Brattka,40000
44060,Luigi,Brattka,40000
44070,Luerbio,Onuegbe,71639
44070,Luerbio,Onuegbe,71639
44080,Kazunori,Gerlach,40958
44080,Kazunori,Gerlach,40958
44097,Shim,Luga,60923
44110,Duri,Kalloufi,40000
44110,Duri,Kalloufi,40000
44115,Rafael,Morris,43537
44117,Trygve,Bernardinello,45411
44125,Douadi,Conia,70912
44130,Zongyan,Winter,40000
44154,Yefim,Aloia,61460
44154,Yefim,Aloia,61460
44164,Becky,McClure,40000
44184,Maya,Birnbaum,40000
44184,Maya,Birnbaum,40000
44192,Noritoshi,Terekhov,49646
44192,Noritoshi,Terekhov,49646
44195,Hatem,Boyle,40000
44195,Hatem,Boyle,40000
44216,Jacqueline,Condotta,52431
44224,Shietung,Selenyi,40000
44227,Kwangjo,Juneja,40000
44227,Kwangjo,Juneja,40000
44238,Atreye,Yeung,40000
44239,Sachin,Berstel,40000
44274,Udi,Lichtner,50069
44274,Udi,Lichtner,50069
44293,Sachem,Vakili,40000
44293,Sachem,Vakili,40000
44304,Kirk,Piancastelli,70849
44304,Kirk,Piancastelli,70849
44324,Takanari,Lienhardt,41202
44324,Takanari,Lienhardt,41202
44342,Maha,Kaminger,40000
44352,Doohun,Cooke,48954
44375,Emran,Isard,79175
44375,Emran,Isard,79175
44381,Weiye,Rodier,60249
44388,Mandell,Lubachevsky,64941
44388,Mandell,Lubachevsky,64941
44390,Ebru,Chorvat,60386
44390,Ebru,Chorvat,60386
44397,Moon,Mitsuhashi,40993
44397,Moon,Mitsuhashi,40993
44425,Yinghua,Businaro,51444
44425,Yinghua,Businaro,51444
44435,Odinaldo,Spelt,40000
44435,Odinaldo,Spelt,40000
44442,Atilio,Gente,83981
44467,Zhanqiu,Ramsak,46804
44485,Jaideep,Thebaut,40000
44507,Toong,Ananiadou,40000
44507,Toong,Ananiadou,40000
44521,Berry,Reinhart,44592
44521,Berry,Reinhart,44592
44525,Christophe,Fetvedt,44847
44525,Christophe,Fetvedt,44847
44531,Serenella,Lueh,74264
44531,Serenella,Lueh,74264
44534,Bodh,Rouquie,40000
44558,Zhiguo,Wielonsky,42277
44558,Zhiguo,Wielonsky,42277
44570,Phuoc,Menhoudj,81642
44570,Phuoc,Menhoudj,81642
44571,Tooru,Pashtan,40000
44586,Gro,Haddadi,40000
44591,Karlis,Laventhal,43492
44599,Odysseas,Kohling,75937
44599,Odysseas,Kohling,75937
44616,Abdelkader,Pettis,40000
44618,Shen,Rothenberg,85111
44623,Abdelwaheb,Schaap,51536
44661,Ghassan,Perfilyeva,57447
44661,Ghassan,Perfilyeva,57447
44683,Makato,Marrevee,73070
44692,Arie,Luders,40000
44692,Arie,Luders,40000
44695,Sadok,Baek,60441
44695,Sadok,Baek,60441
44708,Jayson,Krychniak,49150
44741,Zita,Danner,63867
44741,Zita,Danner,63867
44750,Bernice,Coors,99844
44750,Bernice,Coors,99844
44771,Leandro,Wilharm,51107
44773,Mario,Stenning,52113
44773,Mario,Stenning,52113
44801,Paddy,Benzmuller,52710
44801,Paddy,Benzmuller,52710
44829,IEEE,Biros,45760
44829,IEEE,Biros,45760
44837,Youssef,Staelin,40000
44837,Youssef,Staelin,40000
44844,Gino,Pesch,40000
44844,Gino,Pesch,40000
44861,Hideo,Munos,40000
44861,Hideo,Munos,40000
44882,Sibyl,Hutton,43416
44894,Yonghong,Lindqvist,40000
44902,Pohua,Heering,40000
44904,Josyula,Crelier,43659
44908,Kamakshi,Pehl,54891
44908,Kamakshi,Pehl,54891
44937,Shugo,Hiltgen,41043
44937,Shugo,Hiltgen,41043
44939,Zissis,Michaels,40000
44939,Zissis,Michaels,40000
44952,Zeydy,Munoz,54675
44952,Zeydy,Munoz,54675
44963,Amabile,Gimbel,94383
44963,Amabile,Gimbel,94383
44965,Tetsurou,Suppi,58994
44979,Isamu,Pero,69660
44979,Isamu,Pero,69660
44992,Kendra,Perna,40000
44996,Dzung,Pouyioutas,85104
45015,Marek,Muhlberg,40000
45041,Garnet,Swab,94476
45041,Garnet,Swab,94476
45047,Mizuhito,Covnot,47125
45053,Ymte,Zongker,60172
45054,Aloys,Pauthner,40000
45070,Ennio,Frolund,40000
45070,Ennio,Frolund,40000
45083,Narain,Belinskaya,80094
45085,Toshimi,Sidou,40000
45089,Francesca,Kirkerud,54007
45113,Pantung,Stanfel,40000
45121,Menkae,Christianini,56603
45121,Menkae,Christianini,56603
45164,Yakkov,Sidou,55310
45172,Saeko,Radhakrishnan,54912
45172,Saeko,Radhakrishnan,54912
45173,Jinpo,Thiran,40000
45173,Jinpo,Thiran,40000
45179,Nahum,Linnainmaa,40000
45190,Koichi,Fiebach,67985
45193,Reinhard,Lubachevsky,63949
45193,Reinhard,Lubachevsky,63949
45230,Tesuro,Coors,77713
45230,Tesuro,Coors,77713
45245,Margo,Ishibashi,58029
45245,Margo,Ishibashi,58029
45247,Fabrizio,Kornatzky,88121
45251,Billur,Brandsma,80647
45251,Billur,Brandsma,80647
45253,Zhaofang,Barriga,60632
45261,George,Larfeldt,55147
45298,Shay,Valtorta,56982
45298,Shay,Valtorta,56982
45306,Pranjal,Rajaraman,48231
45306,Pranjal,Rajaraman,48231
45311,Zengping,Talmor,63339
45311,Zengping,Talmor,63339
45321,Radhia,Hopewell,40000
45335,Jinxi,Rijsenbrij,51675
45460,Mang,Rande,41469
45462,Toshimori,Zwicker,40000
45466,Guiseppe,Tomescu,87135
45470,Aron,Birta,71989
45470,Aron,Birta,71989
45493,Oscar,Itzigehl,73207
45493,Oscar,Itzigehl,73207
45495,Mechthild,Mellouli,54133
45496,Wojceich,Dolinsky,40000
45526,Masami,Gelosh,40000
45526,Masami,Gelosh,40000
45541,Christoper,Chinal,58166
45546,Gopalakrishnan,Lanphier,102460
45546,Gopalakrishnan,Lanphier,102460
45550,Shaowen,McFarlin,53893
45550,Shaowen,McFarlin,53893
45551,Alejandra,Boissier,40000
45558,Denny,Gulik,40000
45561,Navid,Lodder,40000
45561,Navid,Lodder,40000
45568,Satoru,Levasseur,61246
45577,Takahiro,Christ,68523
45591,Vitali,Knightly,58915
45599,Ronnie,Harnett,40000
45599,Ronnie,Harnett,40000
45600,Marla,Kenevan,40000
45600,Marla,Kenevan,40000
45601,Rafael,Spell,48687
45602,Shigeo,Docker,49733
45602,Shigeo,Docker,49733
45613,Basant,Madeira,40000
45618,Huiqun,Kandlur,47314
45618,Huiqun,Kandlur,47314
45630,Renny,Clouatre,70415
45634,Barry,Ghemri,67342
45634,Barry,Ghemri,67342
45638,Bokyung,Morrow,53910
45638,Bokyung,Morrow,53910
45651,Shigehiro,Lodder,40930
45665,Peternela,Tsunoo,41015
45665,Peternela,Tsunoo,41015
45675,Visit,Verhoeff,40000
45675,Visit,Verhoeff,40000
45685,Anwar,Huhdanpaa,40000
45687,Gay,Garrabrants,58149
45709,Oddvar,Schnelling,42401
45743,Adas,Baaleh,65720
45743,Adas,Baaleh,65720
45748,Cheong,Irland,49838
45748,Cheong,Irland,49838
45775,Ortrud,Tsukune,82902
45775,Ortrud,Tsukune,82902
45809,Wilmer,Arlazarov,50421
45809,Wilmer,Arlazarov,50421
45827,Ortrun,Schonegge,40000
45837,Chrisa,Biron,69310
45851,Xiaoqiu,Ranum,82664
45892,Srinidhi,Rahimi,40000
45915,Paddy,Gluchowski,41921
45915,Paddy,Gluchowski,41921
45919,Aemilian,Denti,54551
45919,Aemilian,Denti,54551
45923,Masato,Xiaoshan,62573
45951,Duke,Garnick,45623
45952,Perry,Landherr,40487
45965,Radoslaw,Fendler,40000
45973,Mokhtar,Bernatsky,70974
45973,Mokhtar,Bernatsky,70974
45985,Amstein,Lichtner,58264
45985,Amstein,Lichtner,58264
45998,Inderjeet,Rodiger,41444
46025,Yurii,Demir,62359
46025,Yurii,Demir,62359
46026,Leon,Schrooten,40000
46026,Leon,Schrooten,40000
46044,Van,Strooper,66772
46075,Lucien,Cunliffe,45519
46075,Lucien,Cunliffe,45519
46076,Sergi,Lipner,40000
46086,Kwan,Casperson,55017
46106,Zhonghui,Peng,74761
46110,Gully,Plump,51888
46119,Gregory,Vidya,40000
46132,Josyula,Beeson,70931
46149,Doohun,Plessier,57458
46149,Doohun,Plessier,57458
46179,Houman,Marciano,54478
46189,Yongdong,Reistad,61523
46189,Yongdong,Reistad,61523
46241,Keiichiro,Neimat,40000
46254,Trygve,Rehfuss,44112
46255,Xiaopeng,Falby,40000
46282,Eben,Babu,55370
46282,Eben,Babu,55370
46293,Perry,Auria,46406
46293,Perry,Auria,46406
46299,Constantine,Hmelo,40000
46299,Constantine,Hmelo,40000
46305,Yakichi,Lamba,40000
46305,Yakichi,Lamba,40000
46321,Weicheng,Yamaashi,56325
46323,Masako,Tzvieli,75704
46335,Shuji,Ananiadou,40000
46335,Shuji,Ananiadou,40000
46356,Sham,Przulj,79940
46356,Sham,Przulj,79940
46392,Emdad,Zykh,60793
46392,Emdad,Zykh,60793
46423,Cordelia,Lienhardt,40000
46439,Ibibia,Junet,119124
46439,Ibibia,Junet,119124
46451,Hongzhu,Gyimothy,50542
46451,Hongzhu,Gyimothy,50542
46456,Bartek,Beerel,40000
46456,Bartek,Beerel,40000
46463,Owen,Lamba,51072
46463,Owen,Lamba,51072
46469,Ekawit,Rusmann,40000
46470,Adhemar,Rassart,40000
46480,Basem,Ertl,44862
46480,Basem,Ertl,44862
46519,Valdiodio,Chachaty,67221
46533,Lunjin,Edelhoff,71043
46533,Lunjin,Edelhoff,71043
46537,Shahab,Litzkow,64614
46563,Marlo,Veldwijk,40000
46563,Marlo,Veldwijk,40000
46574,Yuping,Sinitsyn,65251
46574,Yuping,Sinitsyn,65251
46619,Taizo,Docker,65764
46619,Taizo,Docker,65764
46623,Kshitij,Pashtan,49321
46623,Kshitij,Pashtan,49321
46642,Masadi,Kusakabe,40000
46642,Masadi,Kusakabe,40000
46655,Masako,Schnelling,59044
46655,Masako,Schnelling,59044
46666,Mabhin,Avouris,40000
46672,Heekeun,Rehfuss,40000
46672,Heekeun,Rehfuss,40000
46678,Arto,Munch,64053
46710,Patricia,Chartres,70622
46735,Elvis,Armand,40000
46757,Supot,Delgrange,44647
46757,Supot,Delgrange,44647
46762,Akeno,Munch,44453
46768,Shimshon,Narahari,40000
46768,Shimshon,Narahari,40000
46781,Zejun,Percebois,76884
46784,Urs,Heystek,40000
46784,Urs,Heystek,40000
46805,Dmitry,Suppi,64713
46858,Lubomir,Gente,83213
46858,Lubomir,Gente,83213
46866,Sangeeta,Garnham,76163
46881,Sadun,Ranai,40000
46881,Sadun,Ranai,40000
46887,Zeydy,Viele,57437
